"simulacao";"alunos";"aluguel";"custo";"pessoal";"despesas";"imposto";"fluxoCaixa";"fluxoAcumulado";"ano"
4617;612932,304414629;174026,487741885;94469,4417092637;265151,500479319;31258,2632652527;31478,3516862606;364601,235016418;-338338,714983582;1
4617;658074,775759953;175291,238675033;104795,449868487;293684,686565473;34108,7439141193;33334,6405773994;367442,493509508;29103,7785259258;2
4617;719907,388417089;171096,286168827;116016,407515618;322425,547919288;37568,1487795183;35640,1469834366;379353,423388055;408457,201913981;3
4617;739260,701089871;176925,764909557;127112,026746639;351149,211765379;41779,2849319166;36647,4586399771;359498,483915516;767955,685829497;4
4618;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
4618;618281,222150863;180580,084946417;92253,1957986366;265105,843214684;30855,6039914745;31954,4522838912;378692,211808594;-324247,738191406;1
4618;651566,564684379;186625,709490315;101578,848210388;292706,212919982;33554,2408622204;33527,6909669878;376825,281215116;52577,5430237099;2
4618;710043,930067769;183292,571719965;111864,49171344;323542,531680151;37603,495506894;35733,4600715094;384592,52281574;437170,06583945;3
4618;756768,021436554;183370,82135206;125831,951526985;359878,493175397;41162,6656605129;37605,5537115446;375660,178714175;812830,244553624;4
4619;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
4619;603430,435791775;181751,630868836;93444,9069910512;265683,759025979;31235,4431444201;31407,2826664245;363410,674832737;-339529,275167263;1
4619;638471,795015817;186366,975591294;102090,50260342;290541,814999293;34502,5628392026;32993,5508242845;364710,339340911;25181,0641736481;2
4619;690609,078673374;188848,967141528;112951,707476224;320907,839583214;37963,2318597632;35178,3218325961;372456,945063105;397638,009236753;3
4619;780001,471845814;187837,593375971;123082,102557382;360142,624944396;41526,1371603623;38713,5626088714;404374,637950773;802012,647187527;4
4620;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
4620;577066,369035715;172513,066534831;94576,3560602411;265460,48914283;31508,4403637337;29983,1774228219;328050,97258092;-374888,97741908;1
4620;651611,135106508;173293,837981339;105308,983849201;295304,031930817;34754,7567598182;32996,1989235139;356541,001624498;-18347,9757945825;2
4620;702387,636227794;184139,679488703;114376,564826114;330087,00005122;38042,7789652315;35461,0926286599;368559,879245271;350211,903450688;3
4620;747646,223163005;192289,674092899;127121,643568898;363806,113309164;40955,1495025558;37597,4358902362;370455,55498505;720667,458435738;4
4621;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
4621;578960,696267814;177663,562995781;94342,3851996139;260769,563499869;31005,8233531066;30264,9703705438;340241,516840462;-362698,433159538;1
4621;611035,595996625;185451,074379695;104273,818527117;291862,268775758;33486,1754030856;31859,4668150528;335004,940855305;-27693,4923042324;2
4621;646910,502342705;176554,17528287;113605,144298838;318972,734894588;36684,9999190367;32938,587105023;321263,21140809;293569,719103857;3
4621;673396,786484555;176558,611377265;124517,787057022;349710,146130251;40335,5279916527;33998,2159144728;301393,720768421;594963,439872278;4
4622;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
4622;612605,60690106;165854,129913738;93955,978065711;262583,665644421;31434,3461519016;31138,3894725919;359347,357480173;-343592,592519827;1
4622;627483,354314791;170012,487567445;103403,011842693;287449,379313962;33965,2082861935;31899,8336752894;340778,408764097;-2814,18375573016;2
4622;679087,952574391;166846,867999616;114322,776832716;316110,212984899;37399,4206220548;33837,3928229603;344265,017311377;341450,833555647;3
4622;736762,356382872;164377,338503326;125903,193913822;349449,661447234;41235,8037644386;36045,5877954479;348505,447965256;689956,281520903;4
4623;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
4623;598748,552914225;165484,814532571;94900,3627056228;267433,38321435;31274,4252008645;30569,3346978718;340055,861628087;-362884,088371913;1
4623;616024,426100996;163409,119411774;105951,074109845;292544,549536009;33973,4279110185;31177,3418205108;315787,152135386;-47096,9362365272;2
4623;685970,639239255;166897,366665498;116257,029401947;325635,281019775;37215,4150436523;34114,7202361901;339645,560203189;292548,623966662;3
4623;744818,030925362;163824,960919335;125936,646424609;357190,604024251;41579,4761362276;36345,7196737879;347590,545585821;640139,169552483;4
4624;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
4624;616117,617086393;171430,921417818;94139,2738883664;265165,299531456;30898,4168366035;31501,9415401684;365843,606707616;-337096,343292384;1
4624;644186,304190408;177298,443417507;103988,124180573;292116,096116336;34107,1501412381;32859,3899043166;358413,987265451;21317,6439730668;2
4624;711052,232655957;180688,499139238;115059,355052204;322509,94957656;37439,3864534918;35669,6292718078;381062,411441132;402380,055414198;3
4624;746954,389195929;178094,206789471;125914,712631587;352877,036936949;41349,6685006783;37001,943839416;367905,23407677;770285,289490969;4
4625;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
4625;591676,862606869;167082,469089777;94934,4672714871;264755,515783288;31225,8821576815;30350,3732678658;337493,093216324;-365446,856783676;1
4625;630278,352320593;170053,774432015;103345,688636102;289784,587284132;34979,4373757166;32013,2850701043;340209,128386552;-25237,7283971242;2
4625;674788,601219034;168915,56943755;112162,460037225;323533,339715803;39240,2430676537;33748,1668262634;335019,961009638;309782,232612514;3
4625;709356,062945809;173754,992744652;123664,385372911;358472,198606344;43613,7951447629;35324,4422276184;322036,234338825;631818,466951339;4
4626;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
4626;580449,254023717;176047,457789317;94628,1220834221;264941,228725535;31807,2637323775;30259,8684725213;334860,228799178;-368079,721200822;1
4626;605551,96717744;174495,9595834;103081,111525454;295506,927870653;35462,4587781824;31201,9170704336;314795,511516117;-53284,2096847056;2
4626;646665,239329968;177366,078556916;115252,410721189;324622,200809916;39009,5793508892;32961,2527154754;312185,874289415;258901,664604709;3
4626;695643,016472576;182106,442174717;125395,887817887;358065,994992047;43128,3895773635;35109,9783458917;316049,207914103;574950,872518813;4
4627;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
4627;612911,508998253;167153,871889049;94605,7750618797;266972,680967912;31280,7880517626;31202,615235492;356003,521570255;-346936,428429745;1
4627;667096,01467198;155190,200772313;104206,433008121;294643,302226015;34559,3927190433;32891,4486177717;355985,638873341;9049,21044359548;2
4627;719976,068189769;155103,674705191;115034,32363625;319293,594787325;38386,289960424;35003,1897157984;367362,344795162;376411,555238758;3
4627;750275,542661071;153498,596884569;126657,847351613;353685,533420309;41587,6089277789;36150,9655818256;345692,184264113;722103,739502871;4
4628;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
4628;593693,711352589;177915,404339605;92503,1398288667;266286,293383081;31583,9577645833;30864,3646276877;350371,360087975;-352568,589912025;1
4628;658018,923052617;179883,19130258;102666,505832659;294997,428160964;34512,212375448;33516,0845742079;372209,883411919;19641,2934998946;2
4628;746520,821840814;191296,802686386;113102,682192317;321203,873495153;38379,4321770559;37512,704981088;427618,931681585;447260,22518148;3
4628;813685,693536495;201342,595433071;126068,334495552;349370,321537134;42436,4823764418;40601,1315587827;456552,019001656;903812,244183136;4
4629;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
4629;602977,83128951;171370,888027556;95101,1829881178;264620,909408771;31362,8476632512;30973,9487726826;352289,830484243;-350650,119515757;1
4629;720039,337876561;170198,952339343;104716,845493808;292477,042579972;34884,2111255905;35609,5316086361;422550,659407897;71900,5398921403;2
4629;781970,396682764;163811,525401722;115087,170077636;322414,600804468;38565,8283570108;37831,2768833795;431883,045961992;503783,585854132;3
4629;828882,87076705;151066,297724464;129464,505710967;352235,350474877;42514,408266012;39197,9667396606;416536,937299998;920320,523154129;4
4630;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
4630;573183,335917518;174440,924429427;94226,6773287726;264963,075724339;31796,186973374;29904,9704138778;326733,349906581;-376206,600093419;1
4630;621696,813618087;172021,076746579;103466,088166715;287982,394490846;34842,7491838015;31748,7156145867;335677,942908717;-40528,6571847016;2
4630;665749,070910875;165921,087945414;112912,251746229;321652,564314839;38584,4231904196;33266,8063542516;325254,11325055;284725,456065849;3
4630;713818,078215202;167451,78919316;124542,215014758;348517,335103076;42629,727565458;35250,7946963345;330329,795028735;615055,251094584;4
4631;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
4631;603199,571783258;165987,819393209;93523,3754581001;267725,963131299;31202,4530072722;30767,4956470587;345968,103932737;-356971,846067263;1
4631;655301,408781514;162893,431735769;103423,859479055;294157,57136846;34467,1451987133;32727,7936206913;353418,470850364;-3553,37521689944;2
4631;710124,165454425;166128,394684766;113362,749105494;327203,064216122;38441,6547384099;35050,1024055676;362194,989673598;358641,614456698;3
4631;782061,751366474;167934,552911914;125919,184215332;361176,919709828;42534,3134966104;37999,8521711355;382366,034685481;741007,649142179;4
4632;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
4632;572006,75002939;172763,948458217;94394,5937862667;267928,250157318;31474,3616761061;29790,8279395043;321182,664928412;-381757,285071588;1
4632;615643,056098456;167901,163568949;104625,811050302;296389,829748069;34687,3586834392;31341,7687866962;316499,451398898;-65257,83367269;2
4632;664061,580272066;162957,668236384;116187,056170947;324900,682548508;37488,9670214305;33080,769940338;315361,772827226;250103,939154536;3
4632;688603,288957655;165284,382185326;126476,017770592;363431,943381271;41408,7823161666;34155,5068457192;288415,420829233;538519,359983769;4
4633;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
4633;571072,313337287;171046,592387572;94646,9145282729;266273,049314027;30940,744969342;29684,7562289944;320573,440684223;-382366,509315777;1
4633;580867,976434421;172728,015160767;104125,211085286;297611,18452305;33785,4562786564;30143,8396638075;287930,300044388;-94436,2092713886;2
4633;631941,792250767;175711,320142381;114812,136141979;328906,41087848;37366,1762042936;32306,1244957259;294262,26467267;199826,055401281;3
4633;688834,371872896;175891,492917535;123916,128590304;365201,425409497;40601,9082513955;34589,0345916173;300417,367947617;500243,423348899;4
4634;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
4634;598049,071551009;171344,603677713;95528,5264602896;263763,027402561;31233,562972144;30775,7470091489;348092,811384579;-354847,138615421;1
4634;607771,602561966;168797,269039627;105411,754481152;294259,289148859;34830,2473940544;31062,7548640637;311004,825713464;-43842,3129019576;2
4634;670853,748410036;166741,076923035;117579,032683588;319128,784742174;38568,2477056406;33503,7930133228;328814,967188345;284972,654286387;3
4634;717044,439121101;163100,89186165;131263,926353759;354158,008830036;42974,4990048011;35205,81323931;316543,083554845;601515,737841232;4
4635;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
4635;623015,405739528;165713,681867391;93690,5033294234;265420,13107372;31423,5124235031;31549,1635042768;366645,777275996;-336294,172724004;1
4635;672134,423023008;170049,020066668;103086,411731042;294247,664128547;34302,9849421988;33687,3377235871;376859,044564301;40564,8718402971;2
4635;756167,102952532;169105,699844488;113492,287411452;322474,151924851;37453,7331659128;37010,9121118808;414841,718182924;455406,590023221;3
4635;848634,331111993;174579,988067398;124274,706504396;349635,324094004;41069,5274087722;40928,5727671757;467306,188405044;922712,778428265;4
4636;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
4636;570078,733717585;177284,919528538;94772,5246098748;258484,663721051;30872,1023953037;29894,5461298449;333339,816390049;-369600,133609951;1
4636;609720,170745347;177902,540357829;104254,979404021;281569,343940338;33668,0884735836;31504,908444127;336625,390841106;-32974,7427688452;2
4636;633265,682770611;176399,993297391;116031,3593675;312052,531072892;37195,5246026982;32386,62704272;311999,633982192;279024,891213346;3
4636;671685,277649684;179448,316494731;125666,824805261;351018,873163799;41349,7015484823;34045,3437657766;299052,850861096;578077,742074442;4
4637;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
4637;590746,613337445;178108,163303125;93172,5787856978;269868,410320342;31312,3236024923;30754,1910656228;343747,272866414;-359192,677133586;1
4637;655533,312251419;168351,838377662;102034,382787055;296846,560719082;34350,3596142668;32955,4060251632;357698,441483513;-1494,23565007228;2
4637;687600,141857881;166256,649805805;111573,914221339;324458,316518224;37831,6064501543;34154,2716665474;345838,682807421;344344,447157349;3
4637;715632,070549502;161530,623631402;122011,754541015;352395,266034052;41672,7508051363;35086,5077672361;325996,415033463;670340,862190812;4
4638;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
4638;602848,062650837;175532,507428968;94899,1579874069;265384,730617508;31311,7847246648;31135,2228031922;355649,673947033;-347290,276052967;1
4638;667966,268021131;177879,183084024;104926,386828534;295150,66525465;34000,2103536066;33833,8180442062;377934,370624159;30644,0945711912;2
4638;738997,211960795;180278,822346004;117757,390885824;321825,611054906;37671,5659096576;36771,041372272;405250,42508414;435894,519655331;3
4638;790247,844054557;176486,766125454;128803,966227082;352994,22681553;41147,1451629091;38669,3844072004;405119,88756729;841014,40722262;4
4639;551770;173390;85505,43;240763,68;28398,92;81217,92;-702939,95;-702939,95;0
4639;577657,838184137;177536,281131477;93592,5393443292;262171,12538289;31760,3567358054;30207,7647726245;337462,333079964;-365477,616920036;1
4639;609330,859149512;169589,297396341;102280,371781196;289589,575127698;35013,4558031024;31156,8062618341;320879,947572023;-44597,6693480124;2
